#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1749	-6828.79	-1445.93	173.28	32.437981	0.968662	0.222604	253716823	1849.683555	30.766279	0.824964	0.08662	253795900	1950.187086	2022年1月24日	12时22分42秒	1791
1756	-6826.93	-1415.84	175.26	32.438259	0.969327	0.223349	256960630	1849.667703	30.76622	0.825589	0.087346	256872520	1950.190826	2022年1月24日	12时22分42秒	1798
1759	-6854.95	-1401.61	176.88	32.438122	0.96966	0.223718	258582543	1849.675515	30.76622	0.826218	0.088084	259949144	1950.190826	2022年1月24日	12时22分42秒	1801
1765	-6825.69	-1371.21	178.3	32.438042	0.970315	0.224456	261826353	1849.680076	30.766279	0.826536	0.088457	261487455	1950.187086	2022年1月24日	12时22分42秒	1807
1772	-6826.03	-1342.4	179.35	32.438122	0.970977	0.225147	265070161	1849.675515	30.766199	0.827186	0.089153	264564078	1950.192157	2022年1月24日	12时22分43秒	1814
1775	-6853.01	-1328.66	179.24	32.438122	0.971318	0.22547	266692067	1849.675515	30.7661	0.827845	0.089762	267640701	1950.198433	2022年1月24日	12时22分43秒	1817
1781	-6825.23	-1300.99	178.05	32.438179	0.972007	0.22606	269935885	1849.672264	30.766279	0.82817	0.090032	269179006	1950.187086	2022年1月24日	12时22分43秒	1823
1785	-6848.63	-1287.92	176.64	32.438339	0.972352	0.226336	271557794	1849.663141	30.76622	0.828804	0.090518	272255629	1950.190826	2022年1月24日	12时22分43秒	1827
1791	-6844.53	-1262.28	174.83	32.438221	0.973013	0.226873	274801621	1849.669869	30.766159	0.829396	0.090982	275332254	1950.194693	2022年1月24日	12时22分43秒	1833
1794	-6842.51	-1249.63	174.12	32.438339	0.973335	0.227143	276423532	1849.663141	30.76642	0.829684	0.09122	276870562	1950.178149	2022年1月24日	12时22分43秒	1836
1801	-6836.57	-1224.28	172.64	32.438259	0.973978	0.227687	279667364	1849.667703	30.76618	0.830247	0.091666	279947187	1950.193362	2022年1月24日	12时22分43秒	1843
